"","企業名","株価の変化率","負債","来期決算短信期日の株価","企業価値","決算短信期日の株価","EV/EBITDA（会社予想）","有利子負債/総資産比率","有形固定資産","キャッシュ時価総額比率","売上債権の増減額","純資産","総資産回転率","ネットD純利益比率","自己株式","PER×PBR","流動比率","純利益進捗率","従業員数","売上進捗率","PBR","自己資本","現金売上倍率","株主資本","減価償却費","棚卸資産","仕入債務","有利子負債/月商比率","流動負債","end_date+60日+３ヶ月の株価","PER（会社予想）","売上（会社予想）","DE比率","財務キャッシュフロー","ティッカー","純利益成長率（直近年度実績→会社予想）","投資キャッシュフロー","営業利益進捗率","営業キャッシュフロー","有利子負債/営業キャッシュフロー倍率","投資その他の資産","時価総額","有利子負債","自己株数","売上高成長率（直近年度実績→会社予想）","営業外費用","営業利益成長率（直近年度実績→会社予想）","有利子負債/時価総額比率","アクルーアル ","貸倒引当金","現金総資産比率","仕入債務回転期間","配当利回り（実績）","PCFR","売上高総利益率","ROA","税引前当期純利益","ROIC","当期純利益率","受取利息","EBITDA（実績）","売上債権回転期間","株式総数","親会社株主に帰属する当期純利益","BPS","棚卸資産回転期間","固定資産","インタレストカバレッジレシオ ","流動資産","売掛金","PSR（会社予想）","固定負債","経常利益","運転資本","税金等調整前当期純利益","ROE","EPS（実績）","資本金","営業外収益","総資産","売上債権","配当利回り（会社予想）","有形固定資産回転率","フリーキャッシュフロー","純有利子負債","営業利益率","販売費および一般管理費","自己資本比率","非支配持分控除前四半期純利益","営業利益","有形固定資産の取得による支出","実質法人税率","買掛金","発行済株式総数","減価償却費/粗利比率","法人税等","資本剰余金","財務レバレッジ","未払法人税等","支払利息/営業利益比率","EBITDA（会社予想）","販管費/売上率","CCC","営業利益（会社予想）","現預金","長期借入金","売上原価","研究開発費/売上比率","無形固定資産","1年以内返済の長期借入金","設備投資額","自己株式調整済負債比率","経常利益（会社予想）","当期純利益（会社予想）","営業キャッシュフロー/売上比率","利益剰余金","売上","支払利息","売上高総利益"
258,"株式会社フレアス",-10.606,1668145000.0,792.0,1494960200.0,645.0,"null",35.429,19321000.0,77.209,"null",1365051000.0,1.2106688091805444,-5.888,"null",146.569076203938,310.0074607275591,-780.9588235294118,"null",18.895387786652925,1.35104930145467,1365051000.0,4.653116376926401,1365051000.0,"null",0.0,0.0,3.511703756633972,723790000.0,708.0,108.485364705882,3881000000.0,0.787,"null",7062.0,-112.8047724140009,"null",427.0268292682927,"null",-1075.026,128957000.0,1844251200.0,1074639000.0,"null",429.2296783167196,1529000.0,-76.58226763612271,58.27,-127758000.0,-2291000.0,46.945,0.0,0.0,52.4068994913472,29.267723944199748,1.9556922943020187,-176099000.0,"null","null","null","null",75.86493725690643,2328600.0,-132763000.0,586.211,0.0,789393000.0,-147.37457912457913,2243803000.0,763263000.0,0.4752,944355000.0,-171094000.0,763263000.0,-176099000.0,4.3456251817697655,25.475,289638000.0,5516000.0,3033197000.0,763263000.0,0.0,190.06247088660007,0.0,-349291000.0,"null",389711000.0,45.004,-132763000.0,-175081000.0,"null",24.608,"null",2328600.0,0.0,-43335000.0,279638000.0,2.222,"null",-0.6785430743484444,"null",53.14265064841204,75.865,-41000000.0,1423930000.0,665077000.0,518700000.0,0.0,641113000.0,289562000.0,0.0,122.204,66000000.0,17000000.0,0.0,795774000.0,733330000.0,1188000.0,214629000.0
259,"株式会社フレアス",50.282,1724014000.0,708.0,1736541800.0,802.0,"null",40.177,18829000.0,71.164,117969000.0,1412865000.0,1.1706530599363252,1.434,"null",113.55270122884,285.964585977064,-508.6,"null",43.44086575624839,1.1688878979945,1412865000.0,3.840496574666337,1412865000.0,15307000.0,0.0,0.0,4.118458786388638,849494000.0,1064.0,97.1459294117647,3881000000.0,0.892,327357000.0,7062.0,-119.66181675186786,-294951000.0,364.3609756097561,-12182000.0,-1260.77,110706000.0,1651480800.0,1260316000.0,"null",130.19799043856838,6192000.0,-72.55468980105498,76.314,-69275000.0,-1952000.0,37.466,0.0,0.0,46.9290670910176,38.62628563294067,1.8910515834369128,-107901000.0,"null","null","null","null",87.21242896282526,2332600.0,-86462000.0,605.704,0.0,707627000.0,-29.05250875145857,2429252000.0,877428000.0,0.425529708837928,874520000.0,-102895000.0,877428000.0,-107901000.0,4.19856107979177,25.431,290394000.0,52685000.0,3136879000.0,877428000.0,0.0,195.0287853842477,-13787000.0,85061000.0,"null",800605000.0,45.04,-86462000.0,-149388000.0,-425000.0,19.869,"null",2332600.0,2.350525785607233,-21439000.0,280394000.0,2.22,20904000.0,-3.4420435376335448,"null",47.48715849911622,87.212,-41000000.0,1175255000.0,593531000.0,1034723000.0,0.0,578091000.0,286064000.0,1605000.0,122.023,66000000.0,17000000.0,-0.7225642668185107,842076000.0,1685940000.0,5142000.0,651216000.0
260,"株式会社フレアス",-20.869,1730408000.0,1174.0,2781949400.0,751.0,"null",38.01,17911000.0,43.438,"null",1513487000.0,1.1320329011780896,0.733,"null",291.466818233102,287.6151856083,24.0,"null",73.5984477124183,1.80937953216645,1513487000.0,3.887147666642067,1513487000.0,"null",0.0,0.0,4.029221743822567,899852000.0,929.0,161.086611764706,3672000000.0,0.815,"null",7062.0,316.6666666666667,"null",417.25,"null",-1233.452,66815000.0,2738472400.0,1233008000.0,"null",35.87243088433638,10560000.0,-76.03355302576394,45.025,19165000.0,-1500000.0,36.67,0.0,0.0,77.8174078599642,42.67767114949483,1.82866528396718,38285000.0,"null",0.5239525112533233,"null","null",92.09245173938108,2332600.0,14160000.0,648.841,0.0,655785000.0,-7.496070065124635,2588111000.0,926525000.0,0.705609997423345,830556000.0,43290000.0,926525000.0,38285000.0,3.9194258027984383,25.431,290394000.0,120612000.0,3243896000.0,926525000.0,0.0,205.0246775724415,0.0,43477000.0,"null",1220140000.0,46.656,14160000.0,-66760000.0,"null",63.014,"null",2332600.0,0.0,24125000.0,280394000.0,2.143,"null",-13.340323547034153,"null",45.14798143224787,92.092,-16000000.0,1189531000.0,542856000.0,1549155000.0,0.0,571057000.0,277732000.0,0.0,114.333,102000000.0,59000000.0,0.0,942698000.0,2702535000.0,8906000.0,1153379000.0
261,"株式会社フレアス",12.777,1630538000.0,947.0,2132978200.0,1110.0,10.228001898889,35.944,17657000.0,55.346,104090000.0,1559357000.0,1.1511968262278225,-1.281,"null",31.3063713616543,404.0006691147771,59.32,443.0,82.65129417060545,1.41723700106567,1558647000.0,3.995148408432336,1558647000.0,35281000.0,0.0,0.0,3.746815326084085,627695000.0,1068.0,22.089722,4443000000.0,0.736,464349000.0,7062.0,68.57720836142953,-296836000.0,-10.713548387096774,-99964000.0,-1147.0,70597000.0,2208972200.0,1146587000.0,"null",20.99024099197293,16180000.0,-1033.3975671444057,51.906,149889000.0,-1750000.0,38.327,0.0,0.0,14.3866682297467,44.24019190691567,1.85962233866632,112089000.0,"null",1.6153817455871786,"null","null",88.591939648118,2332600.0,59320000.0,668.202,0.0,654003000.0,-1.4310582557738711,2535892000.0,891307000.0,0.497180328606797,1002842000.0,102695000.0,891307000.0,112089000.0,3.80586495851851,25.431,290394000.0,135482000.0,3189895000.0,891307000.0,0.0,207.97400464405047,"null",-75994000.0,"null",1641194000.0,48.862,59320000.0,-16606000.0,-1118000.0,47.078,"null",2332600.0,2.1716904050075496,52769000.0,280394000.0,2.047,27261000.0,-69.87835722028183,208543000.0,44.69242799337835,88.592,155000000.0,1222581000.0,705543000.0,2047610000.0,0.0,565748000.0,321044000.0,18820000.0,104.565,186000000.0,100000000.0,-2.7221851115286024,987858000.0,3672197000.0,11604000.0,1624587000.0
262,"株式会社コラボス",-11.757,503420000.0,723.0,2399957200.0,960.0,5.12099024647339,15.236,339931000.0,40.103,39799000.0,1641147000.0,0.9180058641180882,-5.038,"null",33.1039023467461,569.6825779576375,39.846222222222224,"null",46.44338095238096,2.15190798737935,1608475000.0,8.460836094001907,1608474000.0,75395000.0,3818000.0,63842000.0,1.9916798985740016,286149000.0,638.0,15.383512,2100000000.0,0.203,-39600000.0,3908.0,150.96482030918867,-17871000.0,40.554848484848485,195561000.0,81.792,89547000.0,3461290200.0,326756000.0,"null",115.31593512223282,2561000.0,146.5796414881455,9.44,-106714000.0,-130000.0,64.726,22.426011186862173,0.0,9.51816494386101,47.20217448588194,9.823563533541488,133341000.0,10.964169135364202,9.192349927356505,6000.0,209226000.0,38.9801577263672,4787400.0,89654000.0,335.981,1.3411627253444407,514426000.0,52.2573213588442,1630141000.0,210250000.0,1.64823342857143,217270000.0,132534000.0,150226000.0,133341000.0,13.097685696078583,44.006,324294000.0,1264000.0,2144568000.0,210250000.0,"null",5.791545931380192,177691000.0,-1061333000.0,13.721879482544542,326536000.0,75.002,89654000.0,133831000.0,-10376000.0,32.763,63842000.0,4787400.0,16.37711569874535,43686000.0,304294000.0,1.333,49246000.0,1.9136074601549715,405395000.0,33.48019247193972,17.895,330000000.0,1388089000.0,"null",514942000.0,0.0,84947000.0,"null",17870000.0,30.675,325000000.0,225000000.0,20.05114266116141,979886000.0,975311000.0,2561000.0,460368000.0
263,"株式会社コラボス",4.641,466118000.0,668.0,2115240600.0,626.0,4.5134665241299,14.569,326115000.0,43.693,"null",1688345000.0,0.9137892301751156,-5.145,"null",27.5069217304331,618.911047318492,59.72888888888889,"null",69.50052380952381,1.93457278294433,1653691000.0,8.520173960215896,1653691000.0,"null",2943000.0,69750000.0,1.9131905607992168,263005000.0,699.0,14.2186026666667,2100000000.0,0.19,"null",3908.0,67.42317136691717,"null",60.94,"null",78.568,117790000.0,3199185600.0,313879000.0,"null",43.88380765886657,3863000.0,64.09583196586807,9.811,133369000.0,-129000.0,64.88,24.501335802193488,0.0,8.79740630439625,46.79813992494746,9.778441412806156,199975000.0,10.783961942904192,9.207878529178608,6000.0,201102000.0,38.92509419797371,4789200.0,134390000.0,345.296,1.0337982977183575,526696000.0,52.05850375355941,1627767000.0,209953000.0,1.52342171428571,203112000.0,198954000.0,143146000.0,199975000.0,12.7395625905928,43.989,324534000.0,1715000.0,2154464000.0,209953000.0,"null",6.036907225978566,0.0,-1083945000.0,13.778724518006374,481922000.0,76.756,134390000.0,201102000.0,"null",32.797,69750000.0,4789200.0,0.0,65585000.0,304534000.0,1.303,28654000.0,1.920915754194389,330000000.0,33.01941540694109,15.458,330000000.0,1397824000.0,"null",776486000.0,0.0,82790000.0,"null",0.0,27.608,325000000.0,225000000.0,0.0,1024621000.0,1459511000.0,3863000.0,683024000.0
264,"株式会社コラボス",4.986,481950000.0,702.0,2158152136.0,740.0,4.56216866573372,12.751,298557000.0,44.333,15596000.0,1764246000.0,0.8764707636952591,-5.716,-24000.0,29.7034252202379,583.6889660064677,95.76045454545456,61.0,93.74885714285716,1.9434690236638,1730111000.0,9.086135907180584,1730110000.0,153054000.0,4498000.0,77743000.0,1.7457645197960507,300263000.0,737.0,15.2837142545455,2100000000.0,0.166,-90156000.0,3908.0,4.427240320306836,-68665000.0,96.999375,399498000.0,71.693,109621000.0,3362417136.0,286411000.0,32.0,6.6679669999786695,5044000.0,3.0934477670603533,8.518,-189892000.0,-46000.0,66.364,27.30906593935381,0.0,9.0132182901135,47.22084231122056,9.37909720296127,308890000.0,10.522176301572708,10.70098124370786,13000.0,463452000.0,43.467557191808304,4789768.0,210673000.0,361.21,1.5800287948138538,493594000.0,61.53806502775575,1752602000.0,234454000.0,1.60115101714286,181686000.0,307822000.0,161209000.0,308890000.0,12.17684876866282,43.984,324614000.0,2469000.0,2246197000.0,234454000.0,"null",6.59413780283162,"null",-1204265000.0,15.766439819456847,619251000.0,77.024,210673000.0,310398000.0,-17038000.0,31.796,77743000.0,4789800.0,16.463633048602215,98216000.0,304614000.0,1.298,57786000.0,1.6250104704282886,473054000.0,31.454402491763712,17.739,320000000.0,1490676000.0,"null",1039076000.0,0.0,85415000.0,"null",122850000.0,27.317,317000000.0,220000000.0,20.292209276455942,1100905000.0,1968726000.0,5044000.0,929649000.0
265,"株式会社コラボス",6.377,416868000.0,737.0,2284939016.0,750.0,4.83018643960309,12.033,278405000.0,42.852,"null",1806981000.0,0.9080841783393664,-14.641,-24000.0,31.9748436822252,694.3078949247479,18.797727272727272,"null",23.428761904761902,1.99273314644481,1771466000.0,8.988862770575848,1771466000.0,"null",5153000.0,66073000.0,1.5900701332000953,252086000.0,784.0,16.0457228,2100000000.0,0.151,"null",3908.0,431.97920444928064,"null",19.0,"null",97.844,107695000.0,3530059016.0,267588000.0,32.0,326.82579816424254,1076000.0,426.3157894736843,7.58,41171000.0,-41000.0,68.022,20.46688731886364,0.0,9.46259527038981,45.41406167429533,3.8241787890370302,60759000.0,6.091354127943645,8.405419468134404,"null",60800000.0,37.21460323465431,4789768.0,41355000.0,369.844,1.59620223622515,473596000.0,56.50557620817844,1750253000.0,205898000.0,1.68098048380952,164781000.0,60575000.0,144978000.0,60759000.0,4.800769532127628,17.755,324614000.0,852000.0,2223850000.0,205898000.0,"null",7.253616134767695,0.0,-1245120000.0,12.357623108755211,162639000.0,79.658,41355000.0,60800000.0,"null",31.936,66073000.0,4789800.0,0.0,19404000.0,304614000.0,1.255,22737000.0,1.7697368421052633,320000000.0,33.05643856554012,18.344,320000000.0,1512708000.0,"null",268565000.0,0.0,87495000.0,"null",0.0,23.07,317000000.0,220000000.0,0.0,1142260000.0,492004000.0,1076000.0,223439000.0
266,"株式会社コラボス",-25.321,528174000.0,778.0,2586533304.0,779.0,5.46773371327586,16.42,389610000.0,40.906,18396000.0,1811422000.0,0.8631584841320963,-13.409,-24000.0,35.5812958215187,659.9941522199358,20.060454545454544,"null",48.23295238095238,2.10037077463757,1774404000.0,9.05919503546275,1774404000.0,79464000.0,4783000.0,71977000.0,2.2828334347639423,270188000.0,581.0,16.9404832,2100000000.0,0.217,-52781000.0,3908.0,398.4931910361861,-42721000.0,31.43,129370000.0,140.473,71193000.0,3726906304.0,384171000.0,32.0,107.32713853007034,2273000.0,218.1673560292714,10.308,-50394000.0,-43000.0,65.163,22.295720620372137,0.0,9.99025959780622,43.61679231349443,3.6349849995533416,64892000.0,5.754073868176922,4.357127907022664,7000.0,180040000.0,39.05077043521407,4790368.0,44133000.0,370.411,1.4815903931428087,556372000.0,44.24813022437308,1783225000.0,216057000.0,1.77471728761905,257985000.0,99736000.0,148863000.0,64892000.0,4.792820575246674,17.753,324694000.0,1433000.0,2339597000.0,216057000.0,"null",5.18324221657555,86649000.0,-1140373000.0,9.929587754666835,341214000.0,75.842,44133000.0,100576000.0,-8589000.0,31.989,71977000.0,4790400.0,17.986785606768812,20758000.0,304694000.0,1.319,26935000.0,2.2599825007954184,399464000.0,33.687105831618766,18.237,320000000.0,1524544000.0,"null",571101000.0,0.0,95568000.0,"null",42721000.0,29.158,317000000.0,220000000.0,12.77233900554057,1145039000.0,1012892000.0,2273000.0,441791000.0
267,"株式会社コラボス",5.693,497922000.0,527.0,1332495136.0,794.0,3.86170030198172,15.499,366669000.0,61.553,"null",1836214000.0,0.8651775795508148,-14.02,-24000.0,37.3190695616116,697.2918476237747,71.22842105263157,"null",72.9818932038835,1.40417270693811,1798098000.0,9.234954390888973,1798098000.0,"null",4977000.0,77634000.0,2.149763078234939,257888000.0,557.0,26.5772645894737,2060000000.0,0.201,"null",3908.0,40.39339707686169,"null",70.66927083333333,"null",132.285,69450000.0,2524840136.0,361777000.0,32.0,37.020287649483485,3540000.0,41.50421933153996,14.329,102510000.0,-39000.0,66.582,24.04804277257972,0.0,10.1785906939618,42.33447982509293,3.6434879357981127,99882000.0,5.750610567741188,4.500850390474563,7000.0,135685000.0,36.032363874593145,4790968.0,67667000.0,375.31,1.5416841703265227,535905000.0,38.32909604519774,1798232000.0,199357000.0,1.22565055145631,240034000.0,134725000.0,126700000.0,99882000.0,4.729664345324893,17.751,324774000.0,2580000.0,2334137000.0,199357000.0,"null",5.507536770220553,0.0,-1192345000.0,9.025047441611733,500783000.0,77.035,67667000.0,135685000.0,"null",32.252,77634000.0,4791000.0,0.0,32214000.0,304774000.0,1.298,4444000.0,2.6089840439252683,192000000.0,33.30943238348121,13.526,192000000.0,1554122000.0,"null",866958000.0,0.0,99784000.0,"null",0.0,27.116,190000000.0,95000000.0,0.0,1168572000.0,1503427000.0,3540000.0,636468000.0
268,"株式会社コラボス",-1.739,491012000.0,575.0,1521971600.0,403.0,8.30367125141171,14.657,353671000.0,57.221,5696000.0,1852581000.0,0.8616867348554121,-14.496,-24000.0,836.029713794461,679.8982584546704,1700.88,62.0,94.3664953271028,1.51740182739954,1815476000.0,9.366978914482855,1815476000.0,168289000.0,4891000.0,88656000.0,2.0411866044250817,269703000.0,565.0,550.96132,2140000000.0,0.189,-111761000.0,3908.0,-94.12069046611164,-76058000.0,1276.5333333333333,273483000.0,125.604,63029000.0,2754806600.0,343505000.0,32.0,5.969814448835642,4716000.0,-92.16628368498016,12.469,-149832000.0,-484000.0,67.262,27.46223664948125,0.0,15.8971810097583,41.6509899016709,3.628787080350556,152319000.0,5.752991804930197,4.211260233638681,14000.0,359769000.0,41.34620536454854,4790968.0,85044000.0,378.937,1.51504466085333,509887000.0,40.60220525869381,1833706000.0,228757000.0,1.28729280373832,221309000.0,190926000.0,144992000.0,152319000.0,4.684391311149253,17.751,324774000.0,4161000.0,2343593000.0,228757000.0,"null",5.709947945972387,"null",-1232835000.0,9.481822462926658,649637000.0,77.465,85044000.0,191480000.0,-20364000.0,44.167,88656000.0,4791000.0,20.0077753656443,67274000.0,304774000.0,1.291,26518000.0,2.46292040944224,183289000.0,32.16911792013937,15.399,15000000.0,1576340000.0,"null",1178325000.0,0.0,93185000.0,"null",234293000.0,26.504,12000000.0,5000000.0,13.542496619117252,1185950000.0,2019443000.0,4716000.0,841118000.0
269,"株式会社コラボス",17.699,520005000.0,565.0,1408719920.0,489.0,7.68578539901467,13.339,328395000.0,59.693,"null",1861315000.0,0.8828099541430803,-13.051,-24000.0,802.900158722411,579.7177936133564,194.58,"null",22.74733644859813,1.48306378567679,1825206000.0,9.223338960629382,1825206000.0,"null",0.0,64202000.0,1.8131347654159609,317569000.0,665.0,541.379384,2140000000.0,0.174,"null",3908.0,-48.60725665536027,"null",125.25333333333332,"null",109.358,60143000.0,2706896920.0,317639000.0,32.0,339.61190896335813,1081000.0,-20.16180540770705,11.734,12525000.0,-192000.0,67.854,18.63358744027348,0.0,15.6207082965451,41.95335594390223,4.17701106949087,15541000.0,3.869341926270915,1.9985907767778093,3000.0,18788000.0,32.51251633366679,4790968.0,9729000.0,380.968,0.0,540316000.0,17.380203515263645,1841004000.0,187259000.0,1.26490510280374,202435000.0,18337000.0,123057000.0,15541000.0,5.449686227198464,20.762,324774000.0,630000.0,2381320000.0,187259000.0,"null",6.401598684511031,0.0,-1298177000.0,3.859546049347464,185437000.0,76.647,9729000.0,18788000.0,"null",37.391,64202000.0,4791000.0,0.0,5811000.0,304774000.0,1.305,8448000.0,5.753672556951246,15000000.0,38.093604468429085,13.879,15000000.0,1615816000.0,"null",282567000.0,0.0,151777000.0,"null",0.0,27.937,12000000.0,5000000.0,0.0,1195680000.0,486793000.0,1081000.0,204226000.0
270,"株式会社コラボス",6.316,477715000.0,665.0,1860385720.0,675.0,10.1500129303995,12.265,301284000.0,50.72,15915000.0,1889487000.0,0.8880746602636107,-13.327,-24000.0,1092.55723867026,625.8291305224934,853.02,"null",47.56626168224299,1.7146255370997,1858128000.0,9.224029648191726,1858128000.0,81136000.0,2145000.0,75623000.0,1.657244870146457,297420000.0,707.0,637.198744,2140000000.0,0.156,-56488000.0,3908.0,-88.27694544090409,-89223000.0,424.2733333333333,183828000.0,99.956,59040000.0,3185993720.0,290329000.0,32.0,110.23304431201728,2059000.0,-76.43028865039832,9.113,-143130000.0,-85000.0,68.264,21.948347138653013,0.0,18.3854354286769,42.714246137704606,4.201921001282949,67634000.0,3.859234790363504,4.19002316493077,10000.0,144777000.0,36.963695616084266,4790968.0,42651000.0,387.84,0.6225514011929005,505861000.0,30.908693540553667,1861341000.0,212896000.0,1.48878211214953,180294000.0,65681000.0,139418000.0,67634000.0,5.353129601405286,20.762,324774000.0,4098000.0,2367203000.0,212896000.0,"null",6.977645676504561,97606000.0,-1325608000.0,6.252075314514529,371154000.0,78.495,42651000.0,63641000.0,-16347000.0,36.937,75623000.0,4791000.0,18.66070525027829,24982000.0,304774000.0,1.274,30347000.0,3.235335711255323,96136000.0,36.46207258344975,15.638,15000000.0,1615937000.0,"null",583121000.0,0.0,145536000.0,"null",86222000.0,25.282,12000000.0,5000000.0,18.05921498588295,1228602000.0,1017918000.0,2059000.0,434796000.0
271,"株式会社コラボス",-25.942,451194000.0,690.0,1922652450.0,613.0,7.16634841532825,11.438,273489000.0,48.99,"null",1846294000.0,0.9150224070811253,-13.384,-51750000.0,83.3349249026864,623.8375694275712,73.37285714285714,"null",73.34557142857143,1.79271375139041,1815111000.0,9.099494684987963,1815111000.0,"null",0.0,95015000.0,1.5000934711473832,292211000.0,511.0,46.4853492857143,2100000000.0,0.145,"null",3908.0,36.29018126594108,"null",71.043,"null",90.477,57509000.0,3253974450.0,262798000.0,75095.0,36.34088337206063,3187000.0,40.75982151654631,8.076,49232000.0,-81000.0,69.385,27.576560085941,0.0,13.6555797791757,41.07619702426283,4.329424136274052,81415000.0,3.9902613637074578,3.3345733861297173,10000.0,71043000.0,35.55526380507008,4715905.0,51361000.0,384.891,0.0,474565000.0,24.263319672131143,1822922000.0,204784000.0,1.54951164285714,158982000.0,79286000.0,109769000.0,81415000.0,5.479995438295509,21.092,324774000.0,11430000.0,2297488000.0,204784000.0,"null",7.686791790529052,0.0,-1331322000.0,4.612412084476811,561636000.0,79.004,51361000.0,71043000.0,"null",36.913,95015000.0,4791000.0,0.0,30053000.0,304774000.0,1.266,3032000.0,4.121447574004476,100000000.0,36.46378493978602,7.979,100000000.0,1594120000.0,"null",907578000.0,0.0,143566000.0,"null",0.0,23.772,100000000.0,70000000.0,0.0,1237312000.0,1540257000.0,2928000.0,632679000.0
272,"株式会社コラボス",-7.422,450453000.0,512.0,1085678560.0,640.0,5.31903347181939,10.852,261849000.0,64.782,-25066000.0,1841640000.0,0.9171761355232968,-12.977,-104672000.0,155.96938408712,601.2500369687589,497.34,84.0,93.43346666666666,1.31262469089296,1810457000.0,8.787771976065677,1810456000.0,169112000.0,6359000.0,106031000.0,1.4198367180353648,304311000.0,474.0,118.822528,2250000000.0,0.137,-212707000.0,3908.0,-79.89303092451844,-116060000.0,286.86857142857144,290458000.0,85.636,65175000.0,2376450560.0,248738000.0,150095.0,7.028031354932063,4286000.0,-65.14083104258795,10.467,-193119000.0,-101000.0,67.166,30.77377511416524,0.0,12.5663657515123,40.17808513057182,4.339614492082128,116959000.0,4.026524928430771,4.731495210138837,19000.0,269516000.0,44.07912368302007,4641505.0,99468000.0,390.058,1.8455964383149903,462422000.0,27.23928377645144,1829670000.0,253878000.0,1.05620024888889,146141000.0,114830000.0,154206000.0,116959000.0,5.494082433330369,21.43,324854000.0,18711000.0,2292093000.0,253878000.0,"null",8.028493521075124,"null",-1290772000.0,4.7760188711824885,744240000.0,78.987,99468000.0,100404000.0,-27383000.0,14.954,106031000.0,4791600.0,20.021665906978672,17490000.0,304854000.0,1.266,7967000.0,3.6711684793434527,204112000.0,35.4020186913754,15.151,35000000.0,1539510000.0,"null",1257607000.0,0.0,135397000.0,"null",121277000.0,23.144,30000000.0,20000000.0,13.816510191684824,1285419000.0,2102253000.0,3686000.0,844645000.0
